,run_id,model,target_col,window,param_grid,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_sample,forecast_path,plot_path,error,MAE,MAPE,RMSE,R2,Bias
227,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,10.0,,6,False,,True,2022-01-01 00:00:00,2024-05-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4162760.8210078166, 1: 4162760.8210078166, 2: 4162760.8210078166, 3: 4162760.8210078166}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316, 2: 3135673.423076923, 3: 5394107.1996892}}",,,,817222.6448582517,0.18056437604620798,927160.8025023272,-0.19380136057921282,-373566.0831105052
228,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,4.0,,2,False,,True,2022-01-01 00:00:00,2024-03-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4921368.771118648, 1: 4921368.771118648}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892}}",,,,1129216.8883061386,0.3285586274509983,1306175.619483309,-0.33797628805911817,656478.4597355868
229,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,6.0,,2,False,,True,2022-01-01 00:00:00,2024-03-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4509963.655593141, 1: 4509963.655593141}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892}}",,,,1129216.8883061386,0.30109254913623396,1155504.9653195397,-0.047101791396600534,245073.3442100794
230,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,8.0,,2,False,,True,2022-01-01 00:00:00,2024-03-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4721388.085804912, 1: 4721388.085804912}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892}}",,,,1129216.8883061386,0.3152075898557286,1217998.7680157565,-0.16342654509172072,456497.7744218507
231,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,10.0,,2,False,,True,2022-01-01 00:00:00,2024-03-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4494237.558270969, 1: 4494237.558270969}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892}}",,,,1129216.8883061386,0.3000426491609149,1152272.077458645,-0.04125079595411041,229347.24688790785
232,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,4.0,,4,False,,True,2022-01-01 00:00:00,2024-03-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4395717.77976974, 1: 4395717.77976974, 2: 4395717.77976974, 3: 4395717.77976974}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316, 2: 3135673.423076923, 3: 5394107.1996892}}",,,,792705.5985417566,0.19180604740418816,899396.724467305,-0.014073771993661,-105955.07954176143
233,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,6.0,,4,False,,True,2022-01-01 00:00:00,2024-03-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4715698.978659903, 1: 4715698.978659903, 2: 4715698.978659903, 3: 4715698.978659903}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316, 2: 3135673.423076923, 3: 5394107.1996892}}",,,,792705.5985417566,0.20576834709622854,918419.930568339,-0.057424933544397705,214026.1193484012
234,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,8.0,,4,False,,True,2022-01-01 00:00:00,2024-03-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4433183.096028727, 1: 4433183.096028727, 2: 4433183.096028727, 3: 4433183.096028727}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316, 2: 3135673.423076923, 3: 5394107.1996892}}",,,,792705.5985417566,0.19344083712145715,895756.0140888516,-0.005880554475707234,-68489.76328277495
235,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,10.0,,4,False,,True,2022-01-01 00:00:00,2024-03-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4162760.8210078166, 1: 4162760.8210078166, 2: 4162760.8210078166, 3: 4162760.8210078166}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316, 2: 3135673.423076923, 3: 5394107.1996892}}",,,,852455.7372691317,0.1955939702251578,955274.4939591839,-0.143992853441971,-338912.0383036849
236,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,4.0,,6,False,,True,2022-01-01 00:00:00,2024-03-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4521407.400491176, 1: 4521407.400491176, 2: 4521407.400491176, 3: 4521407.400491176}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,722761.9771965643,0.1694278869508081,806291.7589001663,-0.05315107166649935,-181135.21738227675
237,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,6.0,,6,False,,True,2022-01-01 00:00:00,2024-03-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4209483.416372516, 1: 4209483.416372516, 2: 4209483.416372516, 3: 4209483.416372516}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,850995.8659328012,0.18640048782685595,927579.5435858535,-0.39382598536757274,-493059.2015009367
238,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,8.0,,6,False,,True,2022-01-01 00:00:00,2024-03-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 3927380.492510431, 1: 3927380.492510431, 2: 3927380.492510431, 3: 3927380.492510431}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,1039064.4818408579,0.21858602697301902,1103708.6364124892,-0.9733999550200931,-775162.125363022
239,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,10.0,,6,False,,True,2022-01-01 00:00:00,2024-03-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 3547560.5862495997, 1: 3547560.5862495997, 2: 3547560.5862495997, 3: 3547560.5862495997}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,1292277.752681412,0.26192024093326277,1396882.2165337214,-2.161009558767359,-1154982.0316238534
240,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,4.0,,2,False,,True,2022-01-01 00:00:00,2024-01-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4395717.77976974, 1: 4395717.77976974}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316}}",,,,456194.3087773747,0.09014678717713968,570598.2199803722,-0.5644478800535562,-342737.62747020135
241,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,6.0,,2,False,,True,2022-01-01 00:00:00,2024-01-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4715698.978659903, 1: 4715698.978659903}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316}}",,,,456194.3087773747,0.09670891843356182,456761.5377881385,-0.002488332906652735,-22756.428580038715
242,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,8.0,,2,False,,True,2022-01-01 00:00:00,2024-01-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4433183.096028727, 1: 4433183.096028727}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316}}",,,,456194.3087773747,0.09091512082832783,548912.0433667889,-0.44779073496769817,-305272.31121121487
243,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,10.0,,2,False,,True,2022-01-01 00:00:00,2024-01-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4162760.8210078166, 1: 4162760.8210078166}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316}}",,,,575694.5862321248,0.11327522035837413,734532.1667414192,-1.5925187887837358,-575694.5862321248
244,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,4.0,,4,False,,True,2022-01-01 00:00:00,2024-01-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4521407.400491176, 1: 4521407.400491176, 2: 4521407.400491176, 3: 4521407.400491176}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,519534.52164177713,0.1032135542959827,551990.6718281899,-1.1053345029368855,-399961.3706274724
245,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,6.0,,4,False,,True,2022-01-01 00:00:00,2024-01-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4209483.416372516, 1: 4209483.416372516, 2: 4209483.416372516, 3: 4209483.416372516}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,711885.3547461324,0.139084733256521,807158.8208606512,-3.501690417708276,-711885.3547461324
246,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,8.0,,4,False,,True,2022-01-01 00:00:00,2024-01-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 3927380.492510431, 1: 3927380.492510431, 2: 3927380.492510431, 3: 3927380.492510431}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,993988.2786082176,0.19677986824653615,1064301.3209620938,-6.826846798188172,-993988.2786082176
247,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,10.0,,4,False,,True,2022-01-01 00:00:00,2024-01-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 3547560.5862495997, 1: 3547560.5862495997, 2: 3547560.5862495997, 3: 3547560.5862495997}, 'Weight Consumed': {0: 4984193.156108597, 1: 5224371.113886114, 2: 4282261.098462567, 3: 5194649.716017316}}",,,,1373808.184869049,0.27445988823217365,1425508.1664460294,-13.040968013545628,-1373808.184869049
248,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,4.0,,6,False,,True,2022-01-01 00:00:00,2024-01-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2023-08-01 00:00:00'), 1: Timestamp('2023-09-01 00:00:00'), 2: Timestamp('2023-10-01 00:00:00'), 3: Timestamp('2023-11-01 00:00:00')}, 'forecast': {0: 4470648.412287712, 1: 4470648.412287712, 2: 4470648.412287712, 3: 4470648.412287712}, 'Weight Consumed': {0: 4301972.349084249, 1: 3072334.5, 2: 4984193.156108597, 3: 5224371.113886114}}",,,,624441.0064108687,0.15416864343918124,750025.2433772323,-0.0027552761314340035,-39315.24330542842
249,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,6.0,,6,False,,True,2022-01-01 00:00:00,2024-01-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2023-08-01 00:00:00'), 1: Timestamp('2023-09-01 00:00:00'), 2: Timestamp('2023-10-01 00:00:00'), 3: Timestamp('2023-11-01 00:00:00')}, 'forecast': {0: 4007456.1818331997, 1: 4007456.1818331997, 2: 4007456.1818331997, 3: 4007456.1818331997}, 'Weight Consumed': {0: 4301972.349084249, 1: 3072334.5, 2: 4984193.156108597, 3: 5224371.113886114}}",,,,814214.7010376741,0.18240682677080544,901945.6405635037,-0.4501199328283074,-502507.4737599408
250,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,8.0,,6,False,,True,2022-01-01 00:00:00,2024-01-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2023-08-01 00:00:00'), 1: Timestamp('2023-09-01 00:00:00'), 2: Timestamp('2023-10-01 00:00:00'), 3: Timestamp('2023-11-01 00:00:00')}, 'forecast': {0: 3512662.3766764686, 1: 3512662.3766764686, 2: 3512662.3766764686, 3: 3512662.3766764686}, 'Weight Consumed': {0: 4301972.349084249, 1: 3072334.5, 2: 4984193.156108597, 3: 5224371.113886114}}",,,,1144077.237808828,0.2421975663309456,1247237.75531201,-1.7729477898116457,-997301.2789166719
251,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,10.0,,6,False,,True,2022-01-01 00:00:00,2024-01-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2023-08-01 00:00:00'), 1: Timestamp('2023-09-01 00:00:00'), 2: Timestamp('2023-10-01 00:00:00'), 3: Timestamp('2023-11-01 00:00:00')}, 'forecast': {0: 3538602.916688083, 1: 3538602.916688083, 2: 3538602.916688083, 3: 3538602.916688083}, 'Weight Consumed': {0: 4301972.349084249, 1: 3072334.5, 2: 4984193.156108597, 3: 5224371.113886114}}",,,,1126783.5444677516,0.23906291901782387,1226594.4164364561,-1.6819159396276273,-971360.7389050573
