,run_id,model,target_col,window,param_grid,period,training_range,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_json,error,MAE,MAPE,RMSE,R2,Bias
73,ma_Sales_12_20250710230928,ma,Sales,10.0,,,,12,False,,True,2022-02-01 00:00:00,2025-03-01 00:00:00,,"[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3951028.352999999, 'Sales': 3449214.33}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3951028.352999999, 'Sales': 4676295.619999999}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3951028.352999999, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3951028.352999999, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3951028.352999999, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3951028.352999999, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3951028.352999999, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3951028.352999999, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3951028.352999999, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3951028.352999999, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3951028.352999999, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3951028.352999999, 'Sales': 3982548.789999999}]",,785062.7026666664,0.30188779697692186,968670.123068493,-0.4138735830902496,524088.3046666664
74,ma_Sales_12_20250710230928,ma,Sales,4.0,,,,12,False,,True,2022-02-01 00:00:00,2025-01-01 00:00:00,,"[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3314147.0749999997, 'Sales': 3269342.57}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3314147.0749999997, 'Sales': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3314147.0749999997, 'Sales': 3449214.33}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3314147.0749999997, 'Sales': 4676295.619999999}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3314147.0749999997, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3314147.0749999997, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3314147.0749999997, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3314147.0749999997, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3314147.0749999997, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3314147.0749999997, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3314147.0749999997, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3314147.0749999997, 'Sales': 1584992.3099999998}]",,586085.6716666666,0.20490029443071509,799069.8842151836,-0.005195879978104889,-57449.85916666654
75,ma_Sales_12_20250710230928,ma,Sales,10.0,,,,12,False,,True,2022-02-01 00:00:00,2025-01-01 00:00:00,,"[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4035920.906999999, 'Sales': 3269342.57}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4035920.906999999, 'Sales': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4035920.906999999, 'Sales': 3449214.33}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4035920.906999999, 'Sales': 4676295.619999999}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4035920.906999999, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4035920.906999999, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4035920.906999999, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4035920.906999999, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4035920.906999999, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4035920.906999999, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4035920.906999999, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4035920.906999999, 'Sales': 1584992.3099999998}]",,877598.6876666661,0.3345966079295258,1037563.7495703384,-0.6947699451747082,664323.972833333
76,ma_Sales_12_20250710230928,ma,Sales,4.0,,,,12,False,,True,2022-02-01 00:00:00,2024-11-01 00:00:00,,"[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 4233031.039999999}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 2802873.389999999}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 3269342.57}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 3449214.33}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 4676295.619999999}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 2906970.83}]",,1004829.1308333334,0.3217625851624503,1130898.818975113,-2.2432495475623604,940529.3700000001
77,ma_Sales_12_20250710230928,ma,Sales,10.0,,,,12,False,,True,2022-02-01 00:00:00,2024-11-01 00:00:00,,"[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 4233031.039999999}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 2802873.389999999}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 3269342.57}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 3449214.33}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 4676295.619999999}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 2906970.83}]",,784600.6359999999,0.24470715706273516,842870.5905836095,-0.801584623731771,562222.5445000003
78,ma_Sales_12_20250710230928,ma,Sales,4.0,,,,12,False,,True,2022-02-01 00:00:00,2024-05-01 00:00:00,,"[{'Month': Timestamp('2023-06-01 00:00:00'), 'forecast': 3611903.599999999, 'Sales': 4558594.029999999}, {'Month': Timestamp('2023-07-01 00:00:00'), 'forecast': 3611903.599999999, 'Sales': 3727612.5099999993}, {'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 3611903.599999999, 'Sales': 5203498.609999999}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 3611903.599999999, 'Sales': 6253743.649999999}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 3611903.599999999, 'Sales': 2516436.1}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3611903.599999999, 'Sales': 3704247.77}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3611903.599999999, 'Sales': 4233031.039999999}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 3611903.599999999, 'Sales': 2802873.389999999}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3611903.599999999, 'Sales': 3269342.57}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3611903.599999999, 'Sales': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3611903.599999999, 'Sales': 3449214.33}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3611903.599999999, 'Sales': 4676295.619999999}]",,821203.815,0.19639086656116164,1083412.7234353125,-0.12237710054489148,-357745.8566666669
79,ma_Sales_12_20250710230928,ma,Sales,10.0,,,,12,False,,True,2022-02-01 00:00:00,2024-05-01 00:00:00,,"[{'Month': Timestamp('2023-06-01 00:00:00'), 'forecast': 3730344.082999999, 'Sales': 4558594.029999999}, {'Month': Timestamp('2023-07-01 00:00:00'), 'forecast': 3730344.082999999, 'Sales': 3727612.5099999993}, {'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 3730344.082999999, 'Sales': 5203498.609999999}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 3730344.082999999, 'Sales': 6253743.649999999}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 3730344.082999999, 'Sales': 2516436.1}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3730344.082999999, 'Sales': 3704247.77}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3730344.082999999, 'Sales': 4233031.039999999}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 3730344.082999999, 'Sales': 2802873.389999999}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3730344.082999999, 'Sales': 3269342.57}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3730344.082999999, 'Sales': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3730344.082999999, 'Sales': 3449214.33}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3730344.082999999, 'Sales': 4676295.619999999}]",,806268.3821666664,0.19866186777956507,1050270.4857345545,-0.054759041299090594,-239305.37366666694
80,ma_Consumption_6_20250710230928,ma,Consumption,4.0,,,,6,False,,True,2019-01-01 00:00:00,2025-01-01 00:00:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4500878.75, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4500878.75, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4500878.75, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4500878.75, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4500878.75, 'Consumption': 3500839.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4500878.75, 'Consumption': 4815265.0}]",,661378.1666666666,0.17577071157640137,708877.9223128356,-1.6074027058814888,556582.75
81,ma_Consumption_6_20250710230928,ma,Consumption,10.0,,,,6,False,,True,2019-01-01 00:00:00,2025-01-01 00:00:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4411281.2, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4411281.2, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4411281.2, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4411281.2, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4411281.2, 'Consumption': 3500839.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4411281.2, 'Consumption': 4815265.0}]",,601646.4666666668,0.15900058082826649,640935.8221881815,-1.1315439951340784,466985.2000000002
82,ma_Consumption_6_20250710230928,ma,Consumption,4.0,,,,6,False,,True,2019-01-01 00:00:00,2024-11-01 00:00:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4271952.75, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4271952.75, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4271952.75, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4271952.75, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4271952.75, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4271952.75, 'Consumption': 3635857.0}]",,583568.3333333334,0.14903324644178947,641006.4536331226,-0.25191598649712343,287542.9166666667
83,ma_Consumption_6_20250710230928,ma,Consumption,10.0,,,,6,False,,True,2019-01-01 00:00:00,2024-11-01 00:00:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4331395.9, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4331395.9, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4331395.9, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4331395.9, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4331395.9, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4331395.9, 'Consumption': 3635857.0}]",,623197.1000000002,0.16038350594311312,669781.8115886274,-0.36683811491856777,346986.06666666706
84,ma_Consumption_6_20250710230928,ma,Consumption,4.0,,,,6,False,,True,2019-01-01 00:00:00,2024-09-01 00:00:00,,"[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4078179.0, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4078179.0, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4078179.0, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4078179.0, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4078179.0, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4078179.0, 'Consumption': 4137259.0}]",,639626.8333333334,0.1394124662734104,810741.8149490214,-0.08477330236057234,-226643.16666666666
85,ma_Consumption_6_20250710230928,ma,Consumption,10.0,,,,6,False,,True,2019-01-01 00:00:00,2024-09-01 00:00:00,,"[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4573846.1, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4573846.1, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4573846.1, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4573846.1, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4573846.1, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4573846.1, 'Consumption': 4137259.0}]",,785155.8666666666,0.19153206515746543,823595.1931721533,-0.11944161822198573,269023.93333333294
86,ma_Consumption_6_20250710230928,ma,Consumption,4.0,,,,6,False,,True,2019-01-01 00:00:00,2024-07-01 00:00:00,,"[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 5160029.0}]",,830280.8333333334,0.21724016840037108,938004.2170206824,-0.15430595119187718,342953.8333333333
87,ma_Consumption_6_20250710230928,ma,Consumption,10.0,,,,6,False,,True,2019-01-01 00:00:00,2024-07-01 00:00:00,,"[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 5160029.0}]",,786231.0,0.19879106754323214,886007.5867118802,-0.029879075257723153,150913.43333333297
88,ma_Consumption_6_20250710230928,ma,Consumption,4.0,,,,6,False,,True,2019-01-01 00:00:00,2024-01-01 00:00:00,,"[{'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 4505995.75, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 4505995.75, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 4505995.75, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4505995.75, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4505995.75, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4505995.75, 'Consumption': 4904444.0}]",,529317.0,0.12517039896005447,595842.4221199169,-0.05408728755464165,134971.08333333334
89,ma_Consumption_6_20250710230928,ma,Consumption,10.0,,,,6,False,,True,2019-01-01 00:00:00,2024-01-01 00:00:00,,"[{'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 3716823.1, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 3716823.1, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 3716823.1, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3716823.1, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3716823.1, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 3716823.1, 'Consumption': 4904444.0}]",,654201.5666666665,0.13502544021100146,874523.1206152737,-1.2706820487747086,-654201.5666666665
90,ma_Consumption_12_20250710230928,ma,Consumption,4.0,,,,12,False,,True,2019-01-01 00:00:00,2025-01-01 00:00:00,,"[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 3500839.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4617053.5, 'Consumption': 4815265.0}]",,784554.4166666666,0.20737775595646735,873263.452830769,-0.5110597413044577,507855.6666666667
91,ma_Consumption_12_20250710230928,ma,Consumption,10.0,,,,12,False,,True,2019-01-01 00:00:00,2025-01-01 00:00:00,,"[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 3500839.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4425013.1, 'Consumption': 4815265.0}]",,698516.0333333332,0.18018093610242727,777438.7194783972,-0.19763201827090748,315815.2666666663
92,ma_Consumption_12_20250710230928,ma,Consumption,4.0,,,,12,False,,True,2019-01-01 00:00:00,2024-11-01 00:00:00,,"[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4388628.75, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4388628.75, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4388628.75, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4388628.75, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4388628.75, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4388628.75, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4388628.75, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4388628.75, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4388628.75, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4388628.75, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4388628.75, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4388628.75, 'Consumption': 3635857.0}]",,671623.6666666666,0.1699535983701136,745827.471664708,-0.1263560306619269,249803.5
93,ma_Consumption_12_20250710230928,ma,Consumption,10.0,,,,12,False,,True,2019-01-01 00:00:00,2024-11-01 00:00:00,,"[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4131876.0, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4131876.0, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4131876.0, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4131876.0, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4131876.0, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4131876.0, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4131876.0, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4131876.0, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4131876.0, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4131876.0, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4131876.0, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4131876.0, 'Consumption': 3635857.0}]",,586936.5833333334,0.14072610278114125,702783.8365764279,-9.778557820538936e-05,-6949.25
94,ma_Consumption_12_20250710230928,ma,Consumption,4.0,,,,12,False,,True,2019-01-01 00:00:00,2024-09-01 00:00:00,,"[{'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 4907291.0, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4907291.0, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4907291.0, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4907291.0, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4907291.0, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4907291.0, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4907291.0, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4907291.0, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4907291.0, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4907291.0, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4907291.0, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4907291.0, 'Consumption': 4137259.0}]",,789685.6666666666,0.20766283636297145,942689.2684861751,-0.6061135635959505,579105.1666666666
