,run_id,model,target_col,window,param_grid,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_json,error,MAE,MAPE,RMSE,R2,Bias
96,ma_Weight Sold_2_20250708031202,ma,Weight Sold,4,,2,False,,True,1/1/2022 0:00,4/1/2024 0:00,,"[{'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3502373.6924999994, 'Weight Sold': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3502373.6924999994, 'Weight Sold': 3449214.329999999}]",,157314.5975,0.05,188669.5406,-2.281265542,157314.5975
121,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,6,,2,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4015253.9651723956, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4015253.9651723956, 'Weight Consumed': 4524790.166522367}]",,255548.1505,0.06,360298.1921,-1.012322556,-255548.1505
132,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,4,,2,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4383764.619722578, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4383764.619722578, 'Weight Consumed': 4113359.161250514}]",,236155.915,0.06,238626.5857,-47.54316403,236155.915
122,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,8,,2,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4162849.2223122874, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4162849.2223122874, 'Weight Consumed': 4524790.166522367}]",,253988.0508,0.06,275977.82,-0.180651679,-107952.8934
123,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,10,,2,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4183257.4401264424, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4183257.4401264424, 'Weight Consumed': 4524790.166522367}]",,253988.0508,0.06,268652.1919,-0.118804504,-87544.67555
134,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,8,,2,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4389795.918921152, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4389795.918921152, 'Weight Consumed': 4113359.161250514}]",,242187.2142,0.06,244596.9704,-50.00263012,242187.2142
124,ma_Weight Consumed_4_20250708031202,ma,Weight Consumed,4,,4,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4091131.318343401, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4091131.318343401, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4091131.318343401, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4091131.318343401, 'Weight Consumed': 4524790.166522367}]",,251923.9766,0.06,324836.7673,-0.005479794,23980.63109
120,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,4,,2,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3972139.352636069, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3972139.352636069, 'Weight Consumed': 4524790.166522367}]",,298662.763,0.07,392057.8733,-1.382724273,-298662.763
135,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,10,,2,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4462499.95637179, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4462499.95637179, 'Weight Consumed': 4113359.161250514}]",,314891.2516,0.08,316748.3727,-84.53014533,314891.2516
133,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,6,,2,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4464674.035379163, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4464674.035379163, 'Weight Consumed': 4113359.161250514}]",,317065.3306,0.08,318909.7915,-85.70140446,317065.3306
137,ma_Weight Consumed_4_20250708031202,ma,Weight Consumed,6,,4,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4360807.155473462, 'Weight Consumed': 4973823.773896691}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4360807.155473462, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4360807.155473462, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4360807.155473462, 'Weight Consumed': 4113359.161250514}]",,355130.0077,0.08,391881.6047,-0.015634644,48621.69847
129,ma_Weight Consumed_6_20250708031202,ma,Weight Consumed,6,,6,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4324002.831786691, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4324002.831786691, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4324002.831786691, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4324002.831786691, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4324002.831786691, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4324002.831786691, 'Weight Consumed': 4524790.166522367}]",,319238.3364,0.08,370228.8918,-0.867189612,252309.2248
139,ma_Weight Consumed_4_20250708031202,ma,Weight Consumed,10,,4,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4372800.280129805, 'Weight Consumed': 4973823.773896691}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4372800.280129805, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4372800.280129805, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4372800.280129805, 'Weight Consumed': 4113359.161250514}]",,361126.57,0.08,393549.5894,-0.024298834,60614.82312
125,ma_Weight Consumed_4_20250708031202,ma,Weight Consumed,6,,4,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4262632.5434729215, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4262632.5434729215, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4262632.5434729215, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4262632.5434729215, 'Weight Consumed': 4524790.166522367}]",,326560.6677,0.08,378360.9531,-0.364129526,195481.8562
126,ma_Weight Consumed_4_20250708031202,ma,Weight Consumed,8,,4,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4263196.985450456, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4263196.985450456, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4263196.985450456, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4263196.985450456, 'Weight Consumed': 4524790.166522367}]",,326842.8887,0.08,378652.8829,-0.366235366,196046.2982
128,ma_Weight Consumed_6_20250708031202,ma,Weight Consumed,4,,6,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4353559.091988506, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4353559.091988506, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4353559.091988506, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4353559.091988506, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4353559.091988506, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4353559.091988506, 'Weight Consumed': 4524790.166522367}]",,338942.5098,0.09,390970.1255,-1.082259997,281865.485
168,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,4,,2,False,,True,1/1/2022 0:00,1/1/2024 0:00,,"[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4395717.77976974, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4395717.77976974, 'Weight Consumed': 5194649.716017316}]",,456194.3088,0.09,570598.22,-0.56444788,-342737.6275
170,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,8,,2,False,,True,1/1/2022 0:00,1/1/2024 0:00,,"[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4433183.096028727, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4433183.096028727, 'Weight Consumed': 5194649.716017316}]",,456194.3088,0.09,548912.0434,-0.447790735,-305272.3112
136,ma_Weight Consumed_4_20250708031202,ma,Weight Consumed,4,,4,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4458629.948436633, 'Weight Consumed': 4973823.773896691}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4458629.948436633, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4458629.948436633, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4458629.948436633, 'Weight Consumed': 4113359.161250514}]",,404041.4042,0.09,415515.477,-0.141831871,146444.4914
138,ma_Weight Consumed_4_20250708031202,ma,Weight Consumed,8,,4,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4458934.393148681, 'Weight Consumed': 4973823.773896691}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4458934.393148681, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4458934.393148681, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4458934.393148681, 'Weight Consumed': 4113359.161250514}]",,404193.6265,0.09,415622.8733,-0.142422195,146748.9361
92,ma_Weight Sold_6_20250708031202,ma,Weight Sold,4,,6,False,,True,1/1/2022 0:00,7/1/2024 0:00,,"[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3314147.0749999993, 'Weight Sold': 3269342.57}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3314147.0749999993, 'Weight Sold': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3314147.0749999993, 'Weight Sold': 3449214.329999999}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3314147.0749999993, 'Weight Sold': 4676295.619999999}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3314147.0749999993, 'Weight Sold': 3595323.2199999993}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3314147.0749999993, 'Weight Sold': 2950430.7299999995}]",,376692.6683,0.09,590538.3756,-0.154622206,-216104.6467
169,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,6,,2,False,,True,1/1/2022 0:00,1/1/2024 0:00,,"[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4715698.978659903, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4715698.978659903, 'Weight Consumed': 5194649.716017316}]",,456194.3088,0.10,456761.5378,-0.002488333,-22756.42858
127,ma_Weight Consumed_4_20250708031202,ma,Weight Consumed,10,,4,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4358248.669808353, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4358248.669808353, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4358248.669808353, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4358248.669808353, 'Weight Consumed': 4524790.166522367}]",,374368.7309,0.10,435524.8445,-0.807460672,291097.9826
130,ma_Weight Consumed_6_20250708031202,ma,Weight Consumed,8,,6,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4427615.975650003, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4427615.975650003, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4427615.975650003, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4427615.975650003, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4427615.975650003, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4427615.975650003, 'Weight Consumed': 4524790.166522367}]",,388313.7656,0.10,447314.4531,-1.725672484,355922.3687
172,ma_Weight Consumed_4_20250708031202,ma,Weight Consumed,4,,4,False,,True,1/1/2022 0:00,1/1/2024 0:00,,"[{'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 4521407.400491176, 'Weight Consumed': 4984193.156108597}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4521407.400491176, 'Weight Consumed': 5224371.113886114}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4521407.400491176, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4521407.400491176, 'Weight Consumed': 5194649.716017316}]",,519534.5216,0.10,551990.6718,-1.105334503,-399961.3706
86,ma_Weight Sold_2_20250708031202,ma,Weight Sold,8,,2,False,,True,1/1/2022 0:00,7/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3486543.084999999, 'Weight Sold': 3595323.2199999993}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3486543.084999999, 'Weight Sold': 2950430.7299999995}]",,322446.245,0.11,386813.634,-0.439093127,213666.11
171,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,10,,2,False,,True,1/1/2022 0:00,1/1/2024 0:00,,"[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4162760.8210078166, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4162760.8210078166, 'Weight Consumed': 5194649.716017316}]",,575694.5862,0.11,734532.1667,-1.592518789,-575694.5862
85,ma_Weight Sold_2_20250708031202,ma,Weight Sold,6,,2,False,,True,1/1/2022 0:00,7/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3611943.4683333323, 'Weight Sold': 3595323.2199999993}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3611943.4683333323, 'Weight Sold': 2950430.7299999995}]",,339066.4933,0.11,467907.7557,-1.1057453,339066.4933
88,ma_Weight Sold_4_20250708031202,ma,Weight Sold,4,,4,False,,True,1/1/2022 0:00,7/1/2024 0:00,,"[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3386537.7149999994, 'Weight Sold': 3449214.329999999}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3386537.7149999994, 'Weight Sold': 4676295.619999999}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3386537.7149999994, 'Weight Sold': 3595323.2199999993}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3386537.7149999994, 'Weight Sold': 2950430.7299999995}]",,499331.7525,0.12,689417.236,-0.199701464,-281278.26
131,ma_Weight Consumed_6_20250708031202,ma,Weight Consumed,10,,6,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4562949.2075194735, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4562949.2075194735, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4562949.2075194735, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4562949.2075194735, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4562949.2075194735, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4562949.2075194735, 'Weight Consumed': 4524790.166522367}]",,491255.6005,0.13,561018.3174,-3.287477866,491255.6005
84,ma_Weight Sold_2_20250708031202,ma,Weight Sold,4,,2,False,,True,1/1/2022 0:00,7/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3658939.0949999993, 'Weight Sold': 3595323.2199999993}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3658939.0949999993, 'Weight Sold': 2950430.7299999995}]",,386062.12,0.13,503006.5024,-1.433506725,386062.12
89,ma_Weight Sold_4_20250708031202,ma,Weight Sold,6,,4,False,,True,1/1/2022 0:00,7/1/2024 0:00,,"[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3294472.4549999996, 'Weight Sold': 3449214.329999999}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3294472.4549999996, 'Weight Sold': 4676295.619999999}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3294472.4549999996, 'Weight Sold': 3595323.2199999993}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3294472.4549999996, 'Weight Sold': 2950430.7299999995}]",,545364.3825,0.14,731822.4167,-0.351824558,-373343.52
97,ma_Weight Sold_2_20250708031202,ma,Weight Sold,6,,2,False,,True,1/1/2022 0:00,4/1/2024 0:00,,"[{'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3796612.4199999995, 'Weight Sold': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3796612.4199999995, 'Weight Sold': 3449214.329999999}]",,451553.325,0.14,463409.8815,-18.79558653,451553.325
173,ma_Weight Consumed_4_20250708031202,ma,Weight Consumed,6,,4,False,,True,1/1/2022 0:00,1/1/2024 0:00,,"[{'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 4209483.416372516, 'Weight Consumed': 4984193.156108597}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4209483.416372516, 'Weight Consumed': 5224371.113886114}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4209483.416372516, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4209483.416372516, 'Weight Consumed': 5194649.716017316}]",,711885.3547,0.14,807158.8209,-3.501690418,-711885.3547
2,prophet_Weight Sold_6_20250707172419,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",6,True,['Oil Price Lag3'],True,1/1/2022 0:00,1/1/2025 0:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 15.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4046584.9507394116, 'Weight Sold': 3129936.5699999994}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 5491892.918068195, 'Weight Sold': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 2296844.3637138894, 'Weight Sold': 2944637.7799999993}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 2966566.1105255126, 'Weight Sold': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3632024.786750999, 'Weight Sold': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 1600860.9607701735, 'Weight Sold': 1584992.3099999998}]",,518992.8716,0.15,637089.8374,0.557883957,126186.8684
142,ma_Weight Consumed_6_20250708031202,ma,Weight Consumed,8,,6,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4393308.592617024, 'Weight Consumed': 5352391.453768454}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4393308.592617024, 'Weight Consumed': 3229142.6065934068}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4393308.592617024, 'Weight Consumed': 4973823.773896691}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4393308.592617024, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4393308.592617024, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4393308.592617024, 'Weight Consumed': 4113359.161250514}]",,601461.9587,0.15,695973.5053,-0.016345932,88262.61122
140,ma_Weight Consumed_6_20250708031202,ma,Weight Consumed,4,,6,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4395827.218119727, 'Weight Consumed': 5352391.453768454}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4395827.218119727, 'Weight Consumed': 3229142.6065934068}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4395827.218119727, 'Weight Consumed': 4973823.773896691}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4395827.218119727, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4395827.218119727, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4395827.218119727, 'Weight Consumed': 4113359.161250514}]",,602301.5005,0.15,696297.3965,-0.017292124,90781.23672
80,ma_Weight Sold_6_20250708031202,ma,Weight Sold,4,,6,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3190583.5374999996, 'Weight Sold': 4676295.619999999}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3190583.5374999996, 'Weight Sold': 3595323.2199999993}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3190583.5374999996, 'Weight Sold': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3190583.5374999996, 'Weight Sold': 3129936.5699999994}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3190583.5374999996, 'Weight Sold': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3190583.5374999996, 'Weight Sold': 2944637.7799999993}]",,632513.295,0.15,850180.388,-0.389830277,-450264.7842
176,ma_Weight Consumed_6_20250708031202,ma,Weight Consumed,4,,6,False,,True,1/1/2022 0:00,1/1/2024 0:00,,"[{'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 4470648.412287712, 'Weight Consumed': 4301972.349084249}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 4470648.412287712, 'Weight Consumed': 3072334.5}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 4470648.412287712, 'Weight Consumed': 4984193.156108597}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4470648.412287712, 'Weight Consumed': 5224371.113886114}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4470648.412287712, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4470648.412287712, 'Weight Consumed': 5194649.716017316}]",,624441.0064,0.15,750025.2434,-0.002755276,-39315.24331
157,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,6,,2,False,,True,1/1/2022 0:00,4/1/2024 0:00,,"[{'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4315580.5012585865, 'Weight Consumed': 5394107.1996892}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4315580.5012585865, 'Weight Consumed': 3858878.533695471}]",,767614.333,0.16,828189.7507,-0.164055139,-310912.3654
141,ma_Weight Consumed_6_20250708031202,ma,Weight Consumed,6,,6,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4514990.180804598, 'Weight Consumed': 5352391.453768454}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4514990.180804598, 'Weight Consumed': 3229142.6065934068}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4514990.180804598, 'Weight Consumed': 4973823.773896691}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4514990.180804598, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4514990.180804598, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4514990.180804598, 'Weight Consumed': 4113359.161250514}]",,642022.4881,0.16,721571.4783,-0.092483424,209944.1994
143,ma_Weight Consumed_6_20250708031202,ma,Weight Consumed,10,,6,False,,True,1/1/2022 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4537475.606158221, 'Weight Consumed': 5352391.453768454}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4537475.606158221, 'Weight Consumed': 3229142.6065934068}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4537475.606158221, 'Weight Consumed': 4973823.773896691}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4537475.606158221, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4537475.606158221, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4537475.606158221, 'Weight Consumed': 4113359.161250514}]",,649517.6299,0.16,728431.4394,-0.113354588,232429.6248
156,ma_Weight Consumed_2_20250708031202,ma,Weight Consumed,4,,2,False,,True,1/1/2022 0:00,4/1/2024 0:00,,"[{'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4459238.8378607305, 'Weight Consumed': 5394107.1996892}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4459238.8378607305, 'Weight Consumed': 3858878.533695471}]",,767614.333,0.16,785624.385,-0.047475224,-167254.0288
